gender,credit_score,approved,pseudo_id,age_bin,income_band
F,768.0,1,9cda744a09d4e330,20s,50000
F,760.0,0,d990a94c2008b51e,20s,50000
M,640.0,0,9118ad4d485ea5fb,40s,30000
M,576.0,0,2c7e568ee3dc144b,30s,40000
F,588.0,0,21848451cfd9f1e0,30s,30000
F,658.0,0,e7c5dc952ae86f39,30s,30000
M,782.0,0,69759443019f190c,30s,50000
F,629.0,0,1fd48e4fdc2b3c84,60s,50000
M,637.0,0,e089f8788625e93b,60s,30000
M,643.0,0,3b124d4c4889deb8,60s,50000
M,679.0,0,51185c5fcaf4d007,40s,20000
M,590.0,0,d66bc59102654f17,50s,40000
F,756.0,0,68beb2bbf66ed485,20s,40000
M,670.0,1,e692cadbb93589dd,60s,70000
M,850.0,0,4d5f8e7d016d86ee,40s,40000
M,598.0,0,76069f6d5a83af4e,50s,50000
M,791.0,0,4e9ff7374d1bb727,30s,40000
M,777.0,1,87c424b82265fdfd,20s,20000
F,651.0,0,74a75b7ec9acd27d,50s,40000
M,652.0,0,b9dcc432a0ce4d9e,30s,40000
F,616.0,0,a3c3c160ae4b4d3c,20s,50000
F,616.0,0,ad978b6a5ba95ef9,40s,60000
M,680.0,0,7a3bdf147ebbd20c,20s,50000
F,681.0,0,75f7c4057ad62da0,30s,50000
F,568.0,0,c516c48652d4317c,50s,20000
F,841.0,1,6172a1a126651bba,50s,60000
F,662.0,0,0e5dd80d7757d4fa,30s,40000
F,685.0,0,735be50de18b48ae,30s,60000
F,636.0,0,e08a3d436e145b14,50s,70000
F,661.0,0,229f47d133367f70,20s,50000
M,655.0,0,66469853a5bea772,20s,30000
F,680.0,0,e618b695788e4f56,20s,50000
F,679.0,0,cd491033d831217f,50s,60000
F,736.0,0,b285de1040b64a34,40s,40000
M,696.0,0,f162c9591f969069,20s,40000
M,729.0,0,4795692c501a0e62,20s,60000
M,679.0,0,0d2721818e008f3b,20s,60000
M,696.0,0,14c62ab97d3e702e,50s,40000
M,663.0,0,3e241a676312dd67,40s,20000
M,750.0,1,cc8217002b4d0d2b,20s,60000
M,703.0,0,867ff12d09699873,20s,40000
M,669.0,0,004bb73b7cc7de0e,40s,50000
M,667.0,0,4f5e2585e06183e2,40s,50000
F,672.0,0,96369fb568854087,50s,20000
M,682.0,0,79cb26823fa0e9a1,20s,50000
M,676.0,0,ca4b601d76f13f47,20s,60000
M,641.0,0,7a49ab9d167966d6,20s,60000
M,734.0,0,35ebafc4605ccd1d,30s,50000
M,738.0,0,384a67eb2b94833d,50s,10000
F,805.0,0,b8c6124140b12412,40s,70000
F,638.0,0,e26387f95dbb35a9,20s,60000
M,727.0,0,707d25301a4c1f6e,40s,30000
F,546.0,0,6108dff7b92237e9,40s,40000
M,738.0,0,a577c00783d1574b,20s,50000
M,578.0,0,e1f2b3ba65f86cea,50s,60000
M,611.0,1,6354e2bb93f6842f,30s,40000
M,703.0,0,779cf42e638678e7,20s,60000
F,636.0,0,321f83a14a6e985e,30s,20000
F,627.0,0,5d4ade2329a3d1ec,50s,30000
F,646.0,0,fc348f6cb759b4ff,50s,10000
M,731.0,0,96f8d9ff8826d05d,30s,30000
F,615.0,0,34bd38a9ef863622,50s,80000
M,676.0,0,367d712ca990a421,30s,90000
M,653.0,0,bf6df437c0d47a30,40s,50000
M,737.0,0,c6b8244241b4a8b6,20s,40000
F,739.0,0,6db88dd048042f0b,60s,50000
F,552.0,0,9c676a29cbf4db94,50s,60000
M,753.0,0,7b2edc0e04c16e0a,20s,20000
F,637.0,0,4601c6c02d37bbaa,40s,40000
F,697.0,0,111e6b5dc413e3c5,50s,80000
F,614.0,0,a503b41b252d9e7b,40s,30000
M,706.0,0,232b885370a71733,20s,40000
F,850.0,0,aa978234d2951817,60s,50000
F,689.0,0,a90d6ac1805d9b5a,30s,60000
F,648.0,0,be6032b1ba627da9,30s,40000
M,664.0,0,f0cff2e98a4e7ceb,30s,50000
F,577.0,0,5d4352f7bf9710d5,50s,60000
M,781.0,0,737cf39a0d259b1e,40s,90000
F,702.0,0,b57dac856694e4de,50s,50000
M,607.0,0,5bec0fa028428bca,50s,50000
M,609.0,0,c616800563ca2743,60s,80000
M,681.0,0,f6d5fe7bb0760716,50s,40000
M,745.0,0,032c170b6dd8bd06,50s,30000
M,599.0,0,bc6509a860af4fa5,60s,50000
M,758.0,1,e9e48253472d57f0,60s,70000
M,674.0,0,954fa924444b049a,40s,60000
M,615.0,0,82667e12faecd337,20s,50000
F,647.0,0,8df06b9539023c52,20s,20000
F,802.0,0,ee32300aa2ec0107,50s,50000
F,583.0,0,4ad543394dcd59df,30s,70000
M,629.0,0,16b7063212e36286,50s,30000
M,747.0,0,8682920982803d9d,60s,50000
F,695.0,0,48b458f7d6d8d104,40s,40000
M,625.0,0,2f19922830b4250b,50s,40000
M,748.0,1,706bef6363d42100,30s,50000
F,751.0,0,24d47f46482b74f8,30s,60000
F,703.0,0,3661afaebb4b2fa5,60s,60000
M,637.0,0,cc87b8cf2e43c2dd,50s,30000
F,648.0,0,fb9faecb1e0e6375,20s,20000
M,700.0,1,a87a53e316821e17,60s,50000
F,588.0,0,50fa39f118fb1a6a,40s,40000
M,773.0,1,8e974bced8c8f996,50s,80000
M,799.0,0,f257db7c91acefe9,40s,80000
F,663.0,0,ba46a205ac319293,40s,90000
M,705.0,0,220cf0a29aa0ee0e,20s,30000
F,763.0,1,96128eb763dc45f5,30s,60000
M,817.0,0,5008658a9f16d133,50s,70000
F,789.0,0,e7bf63e8f399e81c,50s,60000
F,559.0,0,f273175a4b9cc517,20s,40000
M,658.0,0,c812b73be1eec678,20s,70000
F,715.0,0,733e5562dae4b8ae,50s,50000
M,645.0,0,82d2df2f65b23b7d,30s,50000
M,805.0,1,671fbc106735584b,50s,20000
M,794.0,0,660650e2a7c87004,20s,60000
F,623.0,0,a200799d05faa2c9,30s,50000
F,669.0,0,135888ce456b3b76,20s,60000
F,628.0,0,bb4d1eba23de4eff,50s,50000
F,666.0,0,2bf9b6fe2fa9b388,50s,50000
F,664.0,0,f70b9a3aeda21031,20s,50000
M,747.0,0,d70cd4007b7f9c29,30s,60000
F,618.0,0,bf42d1e673917b3a,50s,50000
F,497.0,0,7c032647d12a2a27,20s,20000
M,568.0,0,3ef67bd4b8da49c9,60s,60000
F,608.0,0,ef4f5b7644f16fcb,50s,40000
M,634.0,0,551e2bcb53518567,20s,30000
M,693.0,0,4716911f4a441b55,20s,30000
M,604.0,0,f230fd0a1bd395a7,50s,60000
M,595.0,0,0591bba521c2a2ac,20s,50000
M,615.0,0,370f7fb4c45408b3,40s,10000
F,602.0,0,dcf6c7df1505d3ec,20s,40000
F,641.0,0,3a85ad579daabf52,40s,70000
M,638.0,0,72272eede5c4aab8,30s,40000
M,728.0,1,fb611797690fe985,50s,50000
M,611.0,0,84e637641ca213fb,50s,70000
M,655.0,0,2a218a4e6e7d8dec,40s,60000
F,642.0,0,3c9e271a78966302,40s,70000
M,737.0,0,b2aee3c2d9427252,40s,10000
F,669.0,0,248903193580bd5f,60s,80000
F,754.0,0,34f6c5b1492e2f23,30s,60000
F,599.0,0,959f6ef540153b26,30s,90000
F,677.0,0,87d1439407ee127d,30s,40000
M,640.0,1,a593c819c93f39ba,50s,20000
F,594.0,0,0ffe913c0bf86e85,50s,50000
F,675.0,0,51ed502e4449a8fe,30s,50000
F,801.0,0,628337f54a4c2d62,20s,60000
F,620.0,0,b6e67031118d028f,40s,70000
F,671.0,0,aa1f1c399bcac206,40s,50000
F,588.0,0,c919463406e0f787,30s,50000
M,578.0,0,eb5d34c9cccdd518,20s,60000
F,625.0,0,7a3eadafd69db648,50s,50000
F,649.0,0,9c6b23971032bf21,50s,40000
M,652.0,0,0efe569a777e364f,50s,70000
F,664.0,0,926707b19e89177a,40s,70000
M,565.0,0,dafc018e4392736a,30s,70000
F,636.0,0,56ad46f151fbd0f6,30s,50000
M,715.0,1,6324cee894b39eee,20s,10000
M,585.0,0,0482df9f9eb9855a,30s,50000
F,655.0,0,e8dc98b19e27f26a,30s,40000
M,700.0,0,d5f99af416bfe627,30s,50000
M,625.0,0,656c2b3ea3093dea,20s,40000
M,704.0,0,20e29d258f5f609f,60s,50000
M,574.0,0,5e57ee99d0408b2e,30s,30000
F,742.0,0,5f9ba713e28f2d11,40s,30000
F,706.0,0,bba0d9d6589e3213,40s,70000
M,684.0,0,31fd7e3016c5ef28,40s,30000
F,759.0,0,8e9012815e4a84de,50s,50000
M,657.0,0,0bb3ce7f96ac3975,50s,70000
F,637.0,0,7d9e659650aa3f3b,50s,70000
M,776.0,0,da8da1a179f13f7f,30s,60000
M,809.0,0,fc5fe1911be71ea7,30s,60000
M,631.0,0,db03155204fe8d95,30s,60000
F,672.0,0,dab5bdc5844ce9b9,40s,70000
M,753.0,0,57cd6d2b5e15bb59,30s,60000
M,675.0,0,be4c4bb98b1a244b,40s,20000
F,722.0,1,5f246604958f81c8,20s,40000
F,735.0,0,97bba294cb1f30af,40s,60000
M,641.0,0,5f8772f745e21469,50s,40000
F,709.0,0,f578ed0278bb9c7b,40s,80000
F,680.0,0,b1a198404244350c,50s,50000
M,595.0,0,a7094e259f0ad148,60s,50000
F,611.0,0,1428a32592fae006,50s,70000
M,634.0,0,c31e4ac7d443495a,20s,50000
F,745.0,0,24c63c0cbac1f6d5,50s,50000
M,747.0,0,5e540eb9605cce76,30s,70000
F,732.0,1,18cb94b78754605b,30s,20000
M,711.0,0,820d06424c4d2bef,30s,40000
M,709.0,0,a0613487c7906d89,30s,60000
F,699.0,0,c78e93da38851d61,50s,50000
M,709.0,0,2c0f0be606903679,40s,80000
F,713.0,0,5b79443f6304f8e7,60s,20000
F,582.0,0,da30ff14cf0c7e5b,60s,20000
F,625.0,0,d1d5709771741c64,30s,60000
M,608.0,0,74e78b642853cfdc,50s,70000
F,758.0,0,d8fd0eb899fe7df4,40s,50000
M,796.0,0,0f62dfcf9372b2aa,40s,60000
M,528.0,0,871f40e15378344e,50s,60000
F,790.0,0,3f536607778486e4,50s,40000
F,686.0,0,498ef34813b9f87e,60s,40000
M,751.0,0,9f2d705f7ddd9cef,50s,50000
M,715.0,0,0ba137922ad39fe2,40s,70000
F,781.0,0,a36a31b22681fb28,60s,30000
F,695.0,0,1d684a0f5e3ea89b,20s,50000
M,585.0,0,af7671a10a0d466f,50s,50000
F,673.0,0,9836a177d02b43b5,30s,60000
M,716.0,0,9a1b0f71e1479b80,30s,50000
M,665.0,0,1576963f4c020e97,50s,40000
F,726.0,0,842781b6957d0b4c,30s,70000
F,675.0,0,473784a7832627c5,50s,40000
M,638.0,0,17259d1c10da6876,40s,40000
M,604.0,0,ddb6cd623b7d0e81,30s,20000
M,653.0,0,7dbfdf494a27d300,30s,40000
F,694.0,0,28a9314a30aa83bf,30s,60000
M,543.0,0,d80468ccad07994c,60s,60000
M,625.0,0,1076295325232741,20s,60000
F,540.0,0,f06864c4eb2c4dbf,40s,60000
M,637.0,0,1c9ec7dac7b5b080,50s,90000
F,764.0,0,0d7b95284a91db75,40s,40000
M,597.0,0,118e004ed6c23ec6,40s,20000
F,729.0,0,20c23d8f7b7396a8,30s,30000
M,850.0,0,12990e74b7e8b636,20s,40000
M,782.0,0,ef53f102858eb3ce,40s,30000
M,689.0,0,58339eca0f92683c,60s,50000
F,740.0,0,da0a27b9b3b23bbf,40s,70000
F,584.0,0,289216e85cc06316,30s,80000
M,570.0,0,605ad712bc935c55,20s,60000
F,708.0,0,665f2e103530faee,50s,40000
M,757.0,1,04d0aee31c15ea9b,50s,20000
M,640.0,0,62c18da2d0305010,30s,70000
F,694.0,0,ec73dd4ad149e310,40s,20000
M,691.0,0,2753fb845c3cfa58,30s,40000
M,671.0,0,6b181712a64403f3,30s,60000
M,675.0,0,a9b37c5321da1290,20s,50000
M,620.0,0,40e0f54e9c4eb48e,30s,50000
M,700.0,0,77b5cb7052fca87f,40s,30000
F,694.0,0,2b28fdb80919d6f3,20s,50000
F,649.0,0,bf7bc336ba538116,50s,70000
M,727.0,0,a6f417688387ab7c,40s,50000
F,752.0,0,ce4f61b10ca4dce8,50s,40000
M,727.0,0,d7e067c6a82c5879,30s,30000
F,607.0,0,0ea7c18c44094238,20s,40000
M,687.0,0,f97d6a9ef66bf814,30s,60000
F,616.0,0,585ac08c00a1b8dc,60s,60000
M,687.0,0,af9d55dfb908e104,30s,40000
M,616.0,0,3dd23027a9dcccbf,50s,10000
M,769.0,0,27340a0f1f0e7652,50s,60000
M,735.0,1,8b42154d77dff950,30s,30000
M,761.0,1,4612434b103894d7,40s,60000
F,754.0,0,c9262312fe19a6c5,20s,40000
F,661.0,0,1eb88a39d8849ec5,30s,30000
M,650.0,0,66aeb9b5bd91b463,30s,50000
F,802.0,1,1bf851f7fa7684b2,40s,90000
F,668.0,0,76bbdf89d67fabf1,50s,60000
F,585.0,0,8abe757a9ab0c32a,30s,50000
F,751.0,0,01eccda2d03d5b63,30s,60000
F,690.0,0,65a99bcfa39cf3f6,50s,20000
M,785.0,1,21834ab9ac453c1c,40s,30000
F,697.0,0,2fc80727a7542082,40s,10000
F,679.0,0,14b059adf322daa7,50s,80000
M,787.0,0,3622c05bf7cd3dfe,20s,80000
M,572.0,0,7c0cf2ea925d2c1f,50s,60000
M,639.0,0,8d67e956b0e257c3,30s,50000
F,618.0,0,ac8bcad75061c75d,40s,20000
M,526.0,0,1893570706c3f85b,30s,50000
F,741.0,0,d36908f389f87873,50s,80000
F,641.0,0,412e49e6b966e804,40s,50000
F,743.0,0,e538db4cd296857c,20s,40000
M,707.0,0,dca6a4cb5d6afd67,20s,20000
F,722.0,0,895f8e2ac071fb60,50s,70000
F,648.0,0,d69ff4d47fb37d30,40s,50000
M,627.0,0,16dfe62903d067d5,30s,20000
F,686.0,0,e1243f0b54f7579f,20s,30000
M,744.0,1,5ace2b9cce63cd28,20s,30000
F,676.0,0,bc2066d26740fdbe,60s,50000
M,631.0,0,2f6a60ec165c229f,60s,50000
M,596.0,0,5abda5a9a095a03d,30s,40000
M,694.0,0,353eed8ee1812577,20s,60000
M,641.0,0,4b5b8062b85b5486,30s,50000
M,675.0,0,190e99cb72c3c44a,20s,70000
F,663.0,0,c01286932d4006f7,40s,40000
M,701.0,0,b743d695d407607f,60s,40000
F,719.0,0,bb492d2a32225b76,30s,30000
F,818.0,0,8648ac3d47e37422,20s,30000
M,733.0,1,78b52287267924ed,20s,50000
F,792.0,1,b0b6fb9cddd99490,30s,20000
M,623.0,0,7e51d38397c455e9,40s,60000
F,568.0,0,9d3d05902f1cb09e,20s,20000
M,679.0,0,3d97ba80a02bbc2e,50s,50000
F,740.0,0,0502e50fd8dd2628,40s,30000
F,729.0,0,30a77bd3ecc01b2f,50s,40000
F,765.0,0,9c0ad7f6eff0a559,40s,60000
F,502.0,0,883a4a379adf82e7,20s,90000
F,768.0,0,4aa60e0519a9f9b3,20s,30000
M,703.0,0,d8b9c958cb72d07e,40s,50000
F,572.0,0,692cd0414b086429,40s,40000
F,731.0,0,f524ac1ac2ceec42,50s,30000
F,692.0,0,cffe819b066ad5dc,50s,40000
M,707.0,0,ba6e44282b1ac59d,20s,60000
M,750.0,0,3789a1fdddeb2f7e,30s,40000
F,710.0,0,d30a44e806e172c9,20s,90000
M,577.0,0,88a4062b3c20b322,20s,60000
M,670.0,0,5b2557e43e912988,20s,30000
M,567.0,0,cb04bf8b36e63828,20s,40000
F,725.0,0,76b76765b41e2392,40s,40000
M,778.0,0,d8bb95fff23cc60a,20s,60000
M,593.0,0,001cbc8b7e399556,20s,20000
M,633.0,0,08584d0f54aeb3b1,20s,30000
F,618.0,0,eba22e856c7973ef,50s,40000
F,648.0,0,24b1a7d9ab92b657,40s,60000
M,709.0,1,d91a5db70e976489,60s,70000
M,649.0,0,3dce50e91a2a7309,20s,70000
F,726.0,0,64f8bf0a0c444ed5,20s,60000
M,755.0,0,b267f12e61a6978e,40s,50000
F,757.0,0,6179e23321e21e30,40s,60000
M,602.0,0,51c29320841d66be,20s,30000
F,777.0,0,ef3e6335b9567462,20s,20000
M,783.0,0,5b3fc354736b94ff,30s,60000
F,789.0,0,cf77ed62055b7e72,20s,30000
M,669.0,0,224de2f25f2d36c6,30s,50000
F,627.0,1,39027a87c0e103e3,50s,50000
F,611.0,0,b6ff6c6095262fcf,40s,50000
F,603.0,0,4bfb04a0726fac16,30s,70000
M,681.0,1,6beee9bbc7d91b4f,40s,60000
M,739.0,0,c3ee92bd7728a8f7,60s,50000
F,771.0,0,c4ea82067b055ca6,40s,40000
F,646.0,0,42b5b43b7e6029fb,40s,50000
M,677.0,0,9c09d2a470c9bd6d,60s,40000
M,673.0,0,6bad8dc9059fb102,20s,50000
M,636.0,0,2fe631dcf0dd126b,20s,100000
F,732.0,0,a230ef1c04758b25,30s,50000
F,705.0,0,fa297fe5eedb24d9,30s,60000
F,690.0,0,fe8ecbc4f03cd3b6,20s,40000
F,705.0,1,f5ce3674d77b9fe2,20s,70000
M,723.0,1,2b0b3155d046dd61,50s,60000
M,722.0,0,14b64bf223d4a2a0,40s,60000
M,621.0,0,2f78fec33ea07a59,50s,50000
F,743.0,0,eb510ee8bd8b814e,20s,70000
M,698.0,0,e9de1889ce1dbc0c,30s,70000
M,650.0,0,ed9225b1577de60a,40s,60000
M,696.0,0,06a085e18266b602,40s,50000
M,704.0,0,b68af561800e2823,50s,70000
F,756.0,0,95d77d9d0492fdc9,40s,30000
M,607.0,0,0977971edb21ed3e,30s,40000
M,773.0,0,d5f64edd1b773858,50s,50000
F,682.0,0,b76ce4531fe8f3c8,30s,20000
M,645.0,0,b87ba853c79f01cf,20s,60000
M,642.0,1,5c4e8356d82e1138,60s,30000
M,610.0,0,dbb386fb31debb26,20s,40000
F,558.0,0,0b1f41fa5cef1b97,30s,50000
M,727.0,0,5827cce38b12ccfd,20s,50000
F,819.0,0,2a949ba0017281cf,30s,40000
F,567.0,0,7945ed58dfb8a436,30s,50000
F,613.0,0,4cd98baf4dbc2766,20s,50000
M,733.0,0,51ccc8aa59cf1a83,40s,40000
F,677.0,0,4424c26b15aebfee,60s,40000
M,738.0,0,2d59f871be241ab8,20s,70000
M,673.0,0,29a9ab75ae31953b,60s,10000
M,639.0,0,e71633cf9a45f50b,30s,50000
M,664.0,0,139b212d3b16ad99,40s,40000
M,513.0,0,2e8a3492b1e068ab,30s,60000
M,600.0,0,53a8351977b6ab21,30s,20000
M,746.0,0,c20dea1223e50f11,20s,40000
M,763.0,0,b2745d60ecb8700e,40s,50000
F,778.0,0,5a9dc9f3e38b91e5,60s,70000
F,711.0,0,7c9f44a624a55919,40s,60000
M,522.0,0,2b8bccfa4572709e,40s,30000
F,636.0,0,0144bcfc04642ae2,40s,40000
M,773.0,0,33fd9c2f33801632,30s,70000
M,794.0,0,5e84b5ecf17eb875,20s,30000
M,775.0,1,b7da90254611d9a0,40s,50000
M,663.0,0,caaef3ac12298cd2,50s,50000
M,589.0,0,53c594169424a96a,30s,40000
M,677.0,0,753783b1ea5fd2ce,50s,100000
M,681.0,0,8a37561e04ddfbf7,50s,40000
M,790.0,0,de11451c61e7984a,30s,60000
M,696.0,0,e897853ee23f8c4d,40s,40000
M,681.0,0,a22efeca8aa27495,50s,60000
M,685.0,0,cb7dbf22038130ae,40s,70000
M,708.0,0,730a13a7bc9e5874,50s,40000
M,724.0,0,93ec345727c6a70f,60s,50000
M,629.0,0,5dba34cc357b96bc,40s,30000
M,606.0,0,80b714a70dc06ed8,50s,30000
M,776.0,1,f2b1ba10cfc18322,50s,70000
F,565.0,0,b48f5271e9d5afb6,50s,40000
M,795.0,0,73e52921a4f7b8d6,50s,10000
M,546.0,0,6d2e63d94a9d6271,20s,80000
M,639.0,0,ca714eaa174d478c,20s,40000
F,748.0,0,4b9d7dc39c2a993f,20s,50000
F,680.0,0,91a5a32d567c9c43,30s,80000
F,588.0,0,c11d22fcf5b44117,50s,50000
F,710.0,0,93e83f61c58c3f49,40s,50000
M,685.0,0,577a525c99af107d,40s,30000
F,665.0,0,1a9191e240d9e0eb,20s,20000
M,636.0,1,83fca24f8e16042f,50s,50000
F,678.0,0,9ec6bc7be81ef2c7,30s,60000
M,639.0,0,fc8f0f4ed21ffd24,50s,60000
M,850.0,0,c3f8d32d3d7d37ce,20s,40000
F,663.0,0,18bfd3430eabf53b,30s,50000
M,654.0,0,2eeca1382c4453b0,20s,20000
F,642.0,0,31395edbb0d0af30,30s,60000
M,804.0,0,607a19979718842f,60s,50000
F,565.0,0,e76f8e902d25f0dd,40s,90000
F,705.0,0,1ab12f1a6fc41388,30s,50000
M,663.0,0,064f4117c93f4a27,30s,30000
F,580.0,0,3d8b5bbce3e559a3,30s,50000
F,623.0,0,089fb4304d2a5566,40s,40000
F,702.0,0,14ef7b2184246091,60s,60000
M,619.0,0,a14144ae06295a70,50s,50000
M,698.0,0,8d8cde25a88cd726,50s,30000
F,801.0,0,992440c922524bfb,40s,20000
M,692.0,0,59a54f51d68e42f6,20s,50000
M,578.0,0,70a23476cc8e786a,50s,70000
M,621.0,0,411c5a17d1ca9eba,50s,50000
F,660.0,0,0d49581636005680,40s,60000
M,655.0,0,eb8a2257893def72,20s,70000
F,691.0,1,37392a66222e3c26,50s,50000
F,702.0,0,661a0b2aabd3475b,60s,40000
M,801.0,1,9f32aac43e5cc887,20s,50000
M,680.0,0,c3e6dbb0d8f5f2fc,20s,70000
F,599.0,0,5f23cf7a6272ccdb,50s,60000
M,761.0,0,f4eebe8b931c80b0,30s,60000
F,768.0,0,bd4bb77016905780,50s,40000
F,696.0,0,aed0f2117d884bed,50s,50000
F,663.0,0,ced9d54cc16f77e3,30s,50000
M,724.0,0,8d89e850fb6e27ac,20s,50000
F,665.0,0,ca53a08d5b11d9ba,40s,70000
F,536.0,0,fee661a427f9b5f9,30s,10000
M,719.0,0,b75798a989a29575,50s,50000
F,742.0,1,0579ddf4bd8a25f3,30s,50000
F,781.0,0,0cdf5e8deeaa4bf7,30s,30000
F,629.0,0,e5d0caa2ff3256b0,50s,60000
M,696.0,0,a8de4f570a083639,50s,40000
M,697.0,0,44d435a6f33e0d73,40s,40000
M,686.0,0,6e0413898d950e85,60s,80000
M,688.0,0,e95c999583d7e617,50s,70000
M,683.0,0,e7b7e56a7840cb6e,50s,60000
F,695.0,0,78d52de99320e07f,50s,60000
M,732.0,0,2e666342903775a9,30s,50000
F,765.0,0,be84a1054bb01ffa,20s,90000
M,627.0,0,6b6ec1424e49cfe8,40s,60000
M,668.0,0,e14651daabcde8c8,50s,40000
M,650.0,0,cb5926d09bc0620a,60s,20000
M,640.0,0,cd1cf77c2baf0c46,40s,60000
F,567.0,0,ef86e516520de048,40s,50000
F,682.0,0,19233b02be6443d1,40s,20000
F,714.0,0,69b3071277bb7b6a,20s,60000
M,669.0,0,f7d8c89be82468a3,20s,50000
F,679.0,0,0a74425e63582fbb,20s,60000
M,709.0,0,ac2db2d8522b9301,50s,60000
F,779.0,0,313ccc872edfc8b8,50s,40000
M,651.0,0,699ad6d1e8599181,30s,60000
M,598.0,0,75df4aeb4e488222,30s,40000
M,674.0,0,858fdeaf8720caf8,40s,40000
M,812.0,0,463c108da2f18d7a,30s,40000
M,599.0,0,4d9c41d99cf743bc,30s,70000
F,726.0,0,9888d84a3278adfd,30s,40000
F,761.0,0,038b5245c6392f31,50s,70000
F,514.0,0,247ace82c2571cb5,50s,80000
M,709.0,0,a0362e43e016493e,20s,40000
F,722.0,0,0ae9122120677a7e,40s,10000
M,661.0,0,f2ca704b20e1bc8e,60s,70000
M,635.0,0,a963198133eac66d,50s,40000
M,639.0,0,4f793fcee9551207,50s,30000
M,657.0,1,5a408e8038da1f7c,50s,40000
F,659.0,0,ba8ddf1e6aab349f,20s,40000
M,646.0,0,62b0eb9e3294d1d6,60s,70000
M,656.0,0,41d0892b87802a0c,50s,50000
F,763.0,1,3f5856c063cdae0b,50s,70000
M,595.0,0,ed3ab3f7413fc166,50s,60000
F,558.0,0,817d28cb5efb3a3a,30s,40000
M,764.0,0,d166000f8905ae67,20s,40000
F,667.0,0,be97b15076c4c88b,40s,60000
F,653.0,0,37a6c4eb3e241390,40s,60000
F,672.0,0,af504737bc509abf,20s,70000
F,695.0,0,3f158e1657e43a85,30s,50000
F,643.0,0,44181c3cff5d8182,60s,50000
F,715.0,0,fc61c0bd7be30aa3,30s,60000
M,613.0,0,57a15713c8ece96f,30s,40000
M,659.0,0,7bac0cb6be32219b,40s,30000
F,525.0,0,b226668202f3620b,40s,40000
M,762.0,0,fc5d8477499c301f,30s,50000
M,668.0,0,e67854d14ba84439,50s,60000
M,727.0,0,b9a14fce59a7959e,40s,70000
M,713.0,0,b3d69506e688d029,20s,30000
M,718.0,0,16a7c4f334766981,30s,40000
F,679.0,0,841a120312d37f5f,50s,40000
F,707.0,0,a7fcc0d529fcf4ad,20s,60000
F,613.0,0,3b3ff1a549a88c24,20s,40000
M,598.0,0,7641c83249716a43,40s,40000
M,673.0,0,ed56250881c3a08a,30s,20000
F,632.0,0,9e98ccfae2bd32ec,30s,60000
M,780.0,1,e84c6017ed98111e,40s,50000
F,706.0,0,890be1fbbeee41ab,20s,40000
M,630.0,0,816f2e33c283d4a6,30s,50000
F,661.0,0,3ac88584a4a92a1b,30s,70000
M,689.0,0,91c7c7de00ea8837,40s,30000
F,675.0,0,a85b1f0838eaf91e,40s,30000
F,699.0,0,d34282106ab1a599,60s,70000
M,685.0,0,58593afa42101541,20s,50000
F,583.0,0,71baa946f58b2748,30s,60000
M,529.0,0,fbcdfabdad601dcc,30s,60000
F,654.0,0,df06f76a05053372,40s,50000
F,719.0,0,176c7fb66231f0e9,40s,40000
M,655.0,0,a455f691b9e33311,50s,60000
M,767.0,1,f7b858e45f6db2c3,60s,70000
F,677.0,0,5d3c0dfb7b178126,50s,70000
M,775.0,0,33633566451b86c2,20s,30000
F,761.0,0,ad0c6d93fd7cad8e,20s,70000
F,754.0,0,3c5e7f2d70ed6c87,50s,40000
F,596.0,0,67aedee06d7cdb2a,60s,40000
M,681.0,0,4dc91786835fe569,30s,50000
F,766.0,1,5a51fa0b2fc80ebe,20s,60000
F,699.0,0,655ea04a61cbf9f0,40s,60000
M,719.0,0,5a5769a9d24eba53,40s,50000
M,583.0,0,15660b90dce4bef9,50s,70000
M,814.0,1,453924c0e2edbf5c,40s,50000
M,625.0,0,1105281de04b1a2e,50s,40000
F,540.0,0,59b9e964c2fe521d,50s,40000
M,655.0,0,0f166cac53ebf5dc,20s,60000
F,509.0,0,54e647402bec9ba0,20s,50000
M,604.0,0,64c9da714ed18716,50s,30000
M,850.0,0,295adbb878d9f764,20s,70000
M,653.0,0,bc2d123dfd497860,20s,40000
F,580.0,0,4a455be236cf10b3,50s,80000
F,682.0,0,f121940dfd94239d,20s,20000
M,617.0,0,ed830ebf917a6a5d,20s,50000
F,741.0,0,362329d0f5132699,20s,40000
M,618.0,0,6a38a28401a7130c,40s,30000
M,699.0,0,8ae81897f1b51a9f,40s,40000
M,600.0,0,016c72d516a417dd,50s,80000
F,850.0,0,2c7934aca6d0c58e,50s,50000
F,715.0,0,e05e228361838959,40s,40000
F,670.0,0,6bf3e9f1faa9e643,50s,20000
M,659.0,0,d51e8b913eedc6ef,20s,20000
M,641.0,0,ee4f52832e723a6a,30s,40000
F,627.0,0,99222547c23a2466,30s,40000
M,625.0,0,e54341b66b6074fa,20s,50000
F,797.0,0,9baf19f3ceaee380,60s,10000
F,641.0,0,84026f8dd3d74f22,30s,50000
M,531.0,0,ef2662f50dcaa27c,30s,70000
F,598.0,0,9a2c4ed8043f8e09,30s,80000
F,745.0,0,89afdbafa015cc5e,20s,20000
M,662.0,0,6e2aab1af6539e18,50s,40000
F,671.0,0,5bc4aec103f8db02,20s,30000
F,762.0,1,25d943d57f885323,20s,50000
